record,task,cueDir,timeSec,commonMode,midlineContrast,lateralContrast
VisualCogA_Task-1,1,1,-0.0859375,-0.460158902272667,-0.134230968955832,1.76966520793453
VisualCogA_Task-1,1,1,-0.08203125,-0.66809055969228,-0.122759086929525,2.0085134319322
VisualCogA_Task-1,1,1,-0.078125,-0.881525105463451,-0.109683264439653,2.02613475801003
VisualCogA_Task-1,1,1,-0.07421875,-1.05031110007313,-0.104717953878356,1.85739942811889
VisualCogA_Task-1,1,1,-0.0703125,-1.14127903680071,-0.103295742738827,1.58413940168639
VisualCogA_Task-1,1,1,-0.06640625,-1.14215331482193,-0.0864507755876578,1.29734578302843
VisualCogA_Task-1,1,1,-0.0625,-1.067307485637,-0.0348577902211007,1.04258726863864
VisualCogA_Task-1,1,1,-0.05859375,-0.944737523300102,0.0628731983185894,0.82514696128478
VisualCogA_Task-1,1,1,-0.0546875,-0.803432331892911,0.20116200794495,0.619728139956485
VisualCogA_Task-1,1,1,-0.05078125,-0.6663106371782,0.356147515690472,0.381301378707448
VisualCogA_Task-1,1,1,-0.046875,-0.555623276715859,0.492878060560908,0.0617502109025111
VisualCogA_Task-1,1,1,-0.04296875,-0.505797640495798,0.58595136069615,-0.390939458665842
VisualCogA_Task-1,1,1,-0.0390625,-0.546706932550518,0.636154839089653,-0.996180955643098
VisualCogA_Task-1,1,1,-0.03515625,-0.682924033960622,0.676411775046979,-1.7188424610804
VisualCogA_Task-1,1,1,-0.03125,-0.897658433608461,0.743770788264843,-2.47934809836196
VisualCogA_Task-1,1,1,-0.02734375,-1.16187196635523,0.862882923589809,-3.18912721549959
VisualCogA_Task-1,1,1,-0.0234375,-1.44987691790321,1.04155376527256,-3.76692952786415
VisualCogA_Task-1,1,1,-0.01953125,-1.7326512066828,1.26085511523088,-4.16288109659803
VisualCogA_Task-1,1,1,-0.015625,-1.97898768025838,1.48578628895657,-4.378383537629
VisualCogA_Task-1,1,1,-0.01171875,-2.16248058572611,1.6723490591586,-4.45563290312294
VisualCogA_Task-1,1,1,-0.0078125,-2.27569232393592,1.78955466835524,-4.42805858504144
VisualCogA_Task-1,1,1,-0.00390625,-2.32984592432437,1.82483297471884,-4.31749469490807
VisualCogA_Task-1,1,1,0,-2.34617513587672,1.78205117303797,-4.14407305772495
VisualCogA_Task-1,1,1,0.00390625,-2.33918741381334,1.66394530128361,-3.96037157504751
VisualCogA_Task-1,1,1,0.0078125,-2.32096358151462,1.48979892340441,-3.82581011092013
VisualCogA_Task-1,1,1,0.01171875,-2.29823918341678,1.28779693434326,-3.76592021084357
VisualCogA_Task-1,1,1,0.015625,-2.26388243328441,1.08295948213578,-3.77566723270498
VisualCogA_Task-1,1,1,0.01953125,-2.20664646126133,0.893985867568229,-3.83380334562181
VisualCogA_Task-1,1,1,0.0234375,-2.12211808450569,0.729551764719866,-3.91248481738554
VisualCogA_Task-1,1,1,0.02734375,-2.01654020006995,0.589552660073,-3.98025295861206
VisualCogA_Task-1,1,1,0.03125,-1.9111281696456,0.464887536518843,-4.00046564765922
VisualCogA_Task-1,1,1,0.03515625,-1.82664925358923,0.344842478147327,-3.93787703662625
VisualCogA_Task-1,1,1,0.0390625,-1.77950458143956,0.23345049125264,-3.77652792809943
VisualCogA_Task-1,1,1,0.04296875,-1.78027478039177,0.129311644720463,-3.52295068538503
VisualCogA_Task-1,1,1,0.046875,-1.83856647419049,0.0310960686408852,-3.22335351264852
VisualCogA_Task-1,1,1,0.05078125,-1.95219398817428,-0.0553096404618005,-2.936670371915
VisualCogA_Task-1,1,1,0.0546875,-2.09860333168663,-0.115545756290577,-2.72080487287277
VisualCogA_Task-1,1,1,0.05859375,-2.24778478307143,-0.128518115052787,-2.63728443989275
VisualCogA_Task-1,1,1,0.0625,-2.36598085829674,-0.0843418565492056,-2.71329751529366
VisualCogA_Task-1,1,1,0.06640625,-2.41693145317875,0.0186851497588987,-2.92303460454942
VisualCogA_Task-1,1,1,0.0703125,-2.37421240831012,0.17185079201705,-3.22314139048815
VisualCogA_Task-1,1,1,0.07421875,-2.23615480109179,0.370333012358924,-3.55621975580476
VisualCogA_Task-1,1,1,0.078125,-2.03776290594655,0.627115962050335,-3.87278110362517
VisualCogA_Task-1,1,1,0.08203125,-1.83622429590273,0.93974935283432,-4.14156527408215
VisualCogA_Task-1,1,1,0.0859375,-1.7002509199688,1.28110006735965,-4.35485941322858
VisualCogA_Task-1,1,1,0.08984375,-1.69343910707731,1.59437363109002,-4.50981982031623
VisualCogA_Task-1,1,1,0.09375,-1.85550033929962,1.81759960249223,-4.61502111778382
VisualCogA_Task-1,1,1,0.09765625,-2.19466478763881,1.91726401837502,-4.68208596021518
VisualCogA_Task-1,1,1,0.1015625,-2.68588944374619,1.908444128845,-4.72382596126479
VisualCogA_Task-1,1,1,0.10546875,-3.27916918760852,1.83257903564401,-4.73875796901497
VisualCogA_Task-1,1,1,0.109375,-3.91487833483456,1.73548667748085,-4.716700575632
VisualCogA_Task-1,1,1,0.11328125,-4.5348483176828,1.66491959942445,-4.63730280968089
VisualCogA_Task-1,1,1,0.1171875,-5.09403083676587,1.65598465807022,-4.4834239948226
VisualCogA_Task-1,1,1,0.12109375,-5.56262588511514,1.71067684142306,-4.25521260205155
VisualCogA_Task-1,1,1,0.125,-5.92004467302552,1.81137319361728,-3.97807458135051
VisualCogA_Task-1,1,1,0.12890625,-6.1497913410161,1.92959223184517,-3.70375148011265
VisualCogA_Task-1,1,1,0.1328125,-6.24024074878133,2.03387569452621,-3.50432529934491
VisualCogA_Task-1,1,1,0.13671875,-6.18353048763195,2.10717262921898,-3.43006732101176
VisualCogA_Task-1,1,1,0.140625,-5.98929674056587,2.13336322251893,-3.48089318078722
VisualCogA_Task-1,1,1,0.14453125,-5.6892734588159,2.09633146488687,-3.61230988581204
VisualCogA_Task-1,1,1,0.1484375,-5.33202073196889,1.99989749052761,-3.76462332115324
VisualCogA_Task-1,1,1,0.15234375,-4.96269252310037,1.86468108657174,-3.87006180608845
VisualCogA_Task-1,1,1,0.15625,-4.61280957980061,1.7203718803253,-3.9021046868866
VisualCogA_Task-1,1,1,0.16015625,-4.29084508930884,1.60964217910361,-3.89369314030569
VisualCogA_Task-1,1,1,0.1640625,-3.98166068022537,1.56187611289893,-3.89931113677264
VisualCogA_Task-1,1,1,0.16796875,-3.65957242108872,1.5969284493934,-3.9608659174999
VisualCogA_Task-1,1,1,0.171875,-3.3108259739645,1.7140339343138,-4.09544483333924
VisualCogA_Task-1,1,1,0.17578125,-2.94086314155568,1.89101263014389,-4.27339818457623
VisualCogA_Task-1,1,1,0.1796875,-2.57367156917464,2.09061159623167,-4.44878351577759
VisualCogA_Task-1,1,1,0.18359375,-2.26370084568611,2.2665004216477,-4.58362367204102
VisualCogA_Task-1,1,1,0.1875,-2.07272157207772,2.38707949727922,-4.66009623638029
VisualCogA_Task-1,1,1,0.19140625,-2.04627264173305,2.46103614503738,-4.6954494637968
VisualCogA_Task-1,1,1,0.1953125,-2.2060524156932,2.50171415353518,-4.71557558452671
VisualCogA_Task-1,1,1,0.19921875,-2.5419107168157,2.51980702437906,-4.75760482397675
VisualCogA_Task-1,1,1,0.203125,-3.02165014357071,2.52662580022186,-4.85301384587094
VisualCogA_Task-1,1,1,0.20703125,-3.59149536148404,2.52919689902028,-5.01354822715148
VisualCogA_Task-1,1,1,0.2109375,-4.18240163072166,2.53943499445768,-5.23232402949896
VisualCogA_Task-1,1,1,0.21484375,-4.71741814623942,2.57895695876873,-5.45853276487693
VisualCogA_Task-1,1,1,0.21875,-5.13593041607215,2.67128312508023,-5.61367103932496
VisualCogA_Task-1,1,1,0.22265625,-5.4045271162201,2.82245410919395,-5.62354150412543
VisualCogA_Task-1,1,1,0.2265625,-5.52663599430688,3.03465905963506,-5.42651080364336
VisualCogA_Task-1,1,1,0.23046875,-5.52274948083676,3.28449681773636,-5.04878861162818
VisualCogA_Task-1,1,1,0.234375,-5.43747286127981,3.53912835184261,-4.54453719633392
VisualCogA_Task-1,1,1,0.23828125,-5.3296464822398,3.75711415720252,-3.97324640546295
VisualCogA_Task-1,1,1,0.2421875,-5.24627570954402,3.89679306632644,-3.39737840176522
VisualCogA_Task-1,1,1,0.24609375,-5.20167337119181,3.93098214543036,-2.89385880801483
VisualCogA_Task-1,1,1,0.25,-5.16199589627723,3.8559132876899,-2.541380290411
VisualCogA_Task-1,1,1,0.25390625,-5.06862229380088,3.70292488390235,-2.38489403607353
VisualCogA_Task-1,1,1,0.2578125,-4.86211323059653,3.52306722530411,-2.42635645235301
VisualCogA_Task-1,1,1,0.26171875,-4.50878243865566,3.36948203209769,-2.62180475077794
VisualCogA_Task-1,1,1,0.265625,-4.01819472493633,3.28113040274325,-2.90043039720812
VisualCogA_Task-1,1,1,0.26953125,-3.43965174687369,3.27190473011444,-3.19130409835273
VisualCogA_Task-1,1,1,0.2734375,-2.84866229409556,3.33462741415858,-3.44587662722112
VisualCogA_Task-1,1,1,0.27734375,-2.32182055411633,3.45846603676801,-3.63916816397703
VisualCogA_Task-1,1,1,0.28125,-1.91218619795761,3.63932307641453,-3.76397996261495
VisualCogA_Task-1,1,1,0.28515625,-1.63224078941943,3.86844742604222,-3.8238477202116
VisualCogA_Task-1,1,1,0.2890625,-1.44860539752302,4.12529554534008,-3.81881563053603
VisualCogA_Task-1,1,1,0.29296875,-1.29509504493494,4.37413750551479,-3.75253697780993
VisualCogA_Task-1,1,1,0.296875,-1.10175740556171,4.58048776278373,-3.63287249472966
VisualCogA_Task-1,1,1,0.30078125,-0.818243449652886,4.72773862706208,-3.47001163374717
VisualCogA_Task-1,1,1,0.3046875,-0.432565562790208,4.82258869389011,-3.28663050214525
VisualCogA_Task-1,1,1,0.30859375,0.0246330429662386,4.8912080049812,-3.11973375772678
VisualCogA_Task-1,1,1,0.3125,0.490967745691968,4.97498485372618,-2.97800899155979
VisualCogA_Task-1,1,1,0.31640625,0.891804667974784,5.09271322231184,-2.84516334738955
VisualCogA_Task-1,1,1,0.3203125,1.17739620892116,5.24872062859234,-2.70594993107816
VisualCogA_Task-1,1,1,0.32421875,1.33103624430307,5.43410594218201,-2.53127714760901
VisualCogA_Task-1,1,1,0.328125,1.37719871557945,5.62842519933411,-2.30091557850609
VisualCogA_Task-1,1,1,0.33203125,1.38583638959641,5.79104742108633,-2.01924021564759
VisualCogA_Task-1,1,1,0.3359375,1.43299154713458,5.89207531414573,-1.70745887400384
VisualCogA_Task-1,1,1,0.33984375,1.56694280852418,5.91818206939298,-1.40699739277516
VisualCogA_Task-1,1,1,0.34375,1.78876582886212,5.88129927775577,-1.16769412356586
VisualCogA_Task-1,1,1,0.34765625,2.05356181109873,5.81507951067726,-1.03191016909061
VisualCogA_Task-1,1,1,0.3515625,2.29727369621341,5.75757521023182,-1.01073253607949
VisualCogA_Task-1,1,1,0.35546875,2.46693283602552,5.73112150012181,-1.07223130925886
VisualCogA_Task-1,1,1,0.359375,2.53557438901654,5.76610940199182,-1.17810749606561
VisualCogA_Task-1,1,1,0.36328125,2.49701202479499,5.86077073069087,-1.30017102882966
VisualCogA_Task-1,1,1,0.3671875,2.36761443026253,5.97643550390685,-1.42472085308089
VisualCogA_Task-1,1,1,0.37109375,2.18539949029954,6.05762048007692,-1.54322702547768
VisualCogA_Task-1,1,1,0.375,1.98223326169971,6.04318851462879,-1.64671732836157
VisualCogA_Task-1,1,1,0.37890625,1.76177100273487,5.90109892569927,-1.71298191204616
VisualCogA_Task-1,1,1,0.3828125,1.5019620810784,5.63306641563958,-1.72050440711256
VisualCogA_Task-1,1,1,0.38671875,1.17761230625723,5.26975870819753,-1.659715821383
VisualCogA_Task-1,1,1,0.390625,0.78061231710017,4.85116224566784,-1.54046031453259
VisualCogA_Task-1,1,1,0.39453125,0.329284864391478,4.41949668340891,-1.38289123828979
VisualCogA_Task-1,1,1,0.3984375,-0.122830677942057,4.00255268147209,-1.23968654986684
VisualCogA_Task-1,1,1,0.40234375,-0.527023487277433,3.63799110467227,-1.14657141051267
VisualCogA_Task-1,1,1,0.40625,-0.858669520115527,3.35298322515052,-1.13606105407371
VisualCogA_Task-1,1,1,0.41015625,-1.13727189237092,3.17491362171822,-1.20864041785953
VisualCogA_Task-1,1,1,0.4140625,-1.40750582333101,3.1283108250801,-1.33838060380803
VisualCogA_Task-1,1,1,0.41796875,-1.71933351035267,3.20917554632688,-1.5094139975127
VisualCogA_Task-1,1,1,0.421875,-2.10906232411975,3.38616755285467,-1.71550930130204
VisualCogA_Task-1,1,1,0.42578125,-2.59376461521184,3.61752483200017,-1.93719900920536
VisualCogA_Task-1,1,1,0.4296875,-3.15789546778872,3.85600565711496,-2.13451232330926
VisualCogA_Task-1,1,1,0.43359375,-3.74880414235212,4.03705475057775,-2.25406389969643
VisualCogA_Task-1,1,1,0.4375,-4.28492320501828,4.12899102644756,-2.25374045219195
VisualCogA_Task-1,1,1,0.44140625,-4.6911504108151,4.1026093017231,-2.14442787714459
VisualCogA_Task-1,1,1,0.4453125,-4.92070166976787,3.97887654004371,-1.97967238767326
VisualCogA_Task-1,1,1,0.44921875,-4.95628129109759,3.81664924530885,-1.85476052753831
VisualCogA_Task-1,1,1,0.453125,-4.81773089981608,3.68538515715867,-1.87736299628429
VisualCogA_Task-1,1,1,0.45703125,-4.56042032270457,3.63581951180619,-2.09241168712967
VisualCogA_Task-1,1,1,0.4609375,-4.27240133622219,3.69872129750487,-2.44533525098709
VisualCogA_Task-1,1,1,0.46484375,-4.04479960916751,3.85978351466093,-2.85123238881495
VisualCogA_Task-1,1,1,0.46875,-3.94639090433867,4.0722987690647,-3.17994355374615
VisualCogA_Task-1,1,1,0.47265625,-4.01902195548789,4.27011678293127,-3.32251857429489
VisualCogA_Task-1,1,1,0.4765625,-4.27847634230115,4.42210462171594,-3.2420629126347
VisualCogA_Task-1,1,1,0.48046875,-4.70284615508713,4.52304597967202,-2.9613572174952
VisualCogA_Task-1,1,1,0.484375,-5.23679083208896,4.5884358409757,-2.53241188321118
VisualCogA_Task-1,1,1,0.48828125,-5.80480794378252,4.64705737790531,-2.02416258637527
VisualCogA_Task-1,1,1,0.4921875,-6.31744550389759,4.71849683078245,-1.50566490830737
VisualCogA_Task-1,1,1,0.49609375,-6.69378262802325,4.80050689717239,-1.00534845233813
VisualCogA_Task-1,1,1,0.5,-6.88970591201621,4.88682680356367,-0.526942957077194
VisualCogA_Task-1,1,1,0.50390625,-6.90412379966323,4.95814956377829,-0.0993277104372332
VisualCogA_Task-1,1,1,0.5078125,-6.78244200460918,4.99720027139822,0.255858214053738
VisualCogA_Task-1,1,1,0.51171875,-6.59321189458175,4.99107020591037,0.507102406714706
VisualCogA_Task-1,1,1,0.515625,-6.38988062237538,4.93025181458911,0.663273683530331
VisualCogA_Task-1,1,1,0.51953125,-6.19712259935807,4.82681087465282,0.754275624929048
VisualCogA_Task-1,1,1,0.5234375,-6.0072869021858,4.71010802185931,0.805327708154771
VisualCogA_Task-1,1,1,0.52734375,-5.77827940286069,4.58136862769185,0.820754313559822
VisualCogA_Task-1,1,1,0.53125,-5.48505356289406,4.45286976446417,0.747959114435199
VisualCogA_Task-1,1,1,0.53515625,-5.14358908714221,4.36080589618187,0.552440919737969
VisualCogA_Task-1,1,1,0.5390625,-4.79204171798304,4.32324792767476,0.21521143306073
VisualCogA_Task-1,1,1,0.54296875,-4.49028941684089,4.34633156892527,-0.220941913229757
VisualCogA_Task-1,1,1,0.546875,-4.28937050048585,4.39505323363749,-0.700098526356046
VisualCogA_Task-1,1,1,0.55078125,-4.23300028380648,4.43543965658101,-1.15853033763854
VisualCogA_Task-1,1,1,0.5546875,-4.33846543490317,4.46722364435034,-1.55757240109497
VisualCogA_Task-1,1,1,0.55859375,-4.57990217023234,4.51461675618521,-1.86618070407041
VisualCogA_Task-1,1,1,0.5625,-4.89866532566904,4.59981319505483,-2.09095858015444
VisualCogA_Task-1,1,1,0.56640625,-5.22345494163134,4.73880363625652,-2.24674912578643
VisualCogA_Task-1,1,1,0.5703125,-5.49252160238793,4.93454976839379,-2.34798176152861
VisualCogA_Task-1,1,1,0.57421875,-5.67266725896575,5.1695341035513,-2.41215117407006
VisualCogA_Task-1,1,1,0.578125,-5.75742444449793,5.40793574815828,-2.46992145536372
VisualCogA_Task-1,1,1,0.58203125,-5.77372403323934,5.61904997953193,-2.54747612755731
VisualCogA_Task-1,1,1,0.5859375,-5.77549248478369,5.79282070541907,-2.65527941190535
VisualCogA_Task-1,1,1,0.58984375,-5.82465172816854,5.93612225248404,-2.78913299376182
VisualCogA_Task-1,1,1,0.59375,-5.97784228656342,6.0794692394352,-2.934322490633
VisualCogA_Task-1,1,1,0.59765625,-6.26447123877831,6.24065503442159,-3.05885710748492
VisualCogA_Task-1,1,1,0.6015625,-6.66965474815741,6.3942593113964,-3.12212706665105
VisualCogA_Task-1,1,1,0.60546875,-7.16389776674681,6.51306408497944,-3.07361853783123
VisualCogA_Task-1,1,1,0.609375,-7.70354825136602,6.59332284905174,-2.86649850510508
VisualCogA_Task-1,1,1,0.61328125,-8.23780357608235,6.64227581668472,-2.49497341678876
VisualCogA_Task-1,1,1,0.6171875,-8.71471150702607,6.6713378483289,-1.99212925259886
VisualCogA_Task-1,1,1,0.62109375,-9.09398441343624,6.68858646614847,-1.42991376084734
VisualCogA_Task-1,1,1,0.625,-9.36045286586605,6.70248721120216,-0.931097728731425
VisualCogA_Task-1,1,1,0.62890625,-9.50225600791064,6.69928309678306,-0.587825121665158
VisualCogA_Task-1,1,1,0.6328125,-9.52677461103935,6.67337498602044,-0.449934733307021
VisualCogA_Task-1,1,1,0.63671875,-9.44614473741954,6.63622389320862,-0.527391916029117
VisualCogA_Task-1,1,1,0.640625,-9.27682288322562,6.60364063060087,-0.790703303351012
VisualCogA_Task-1,1,1,0.64453125,-9.02856361253617,6.5823275655081,-1.19854339913404
VisualCogA_Task-1,1,1,0.6484375,-8.70559279871859,6.58852798150194,-1.67802636752215
VisualCogA_Task-1,1,1,0.65234375,-8.32155002750853,6.62286395846014,-2.16679444770646
VisualCogA_Task-1,1,1,0.65625,-7.90981357449211,6.67272325421135,-2.62000972014365
VisualCogA_Task-1,1,1,0.66015625,-7.49934416041919,6.70391578113563,-3.02907736395037
VisualCogA_Task-1,1,1,0.6640625,-7.11639075032396,6.71092210565118,-3.41959262692861
VisualCogA_Task-1,1,1,0.66796875,-6.76482864377291,6.69671321222512,-3.81979110529362
VisualCogA_Task-1,1,1,0.671875,-6.4297139567109,6.6797350242033,-4.23115640280912
VisualCogA_Task-1,1,1,0.67578125,-6.08240792086744,6.67858441627772,-4.64100432224301
VisualCogA_Task-1,1,1,0.6796875,-5.7047542655021,6.71182948388945,-5.03104925132518
VisualCogA_Task-1,1,1,0.68359375,-5.31039502149277,6.78160287815592,-5.39297466141958
VisualCogA_Task-1,1,1,0.6875,-4.93630460922152,6.86436016587679,-5.74132043970939
VisualCogA_Task-1,1,1,0.69140625,-4.61268411356214,6.91170619207234,-6.08398991340391
VisualCogA_Task-1,1,1,0.6953125,-4.34634308755937,6.86245308775818,-6.42127181008463
VisualCogA_Task-1,1,1,0.69921875,-4.12375744616165,6.67353417287989,-6.76034566676386
VisualCogA_Task-1,1,1,0.703125,-3.92303946716561,6.3386552469593,-7.09784062133458
VisualCogA_Task-1,1,1,0.70703125,-3.72624032581145,5.87317428467119,-7.42565329285666
VisualCogA_Task-1,1,1,0.7109375,-3.52483346498509,5.30081334634277,-7.73432330595524
VisualCogA_Task-1,1,1,0.71484375,-3.31423928024227,4.65278999515201,-8.02003153631346
VisualCogA_Task-1,1,1,0.71875,-3.08579347263157,3.98331774257475,-8.27921129777085
VisualCogA_Task-1,1,1,0.72265625,-2.81356414565271,3.38316436926659,-8.50289486248983
VisualCogA_Task-1,1,1,0.7265625,-2.46136720289149,2.92496128597382,-8.67122950247246
VisualCogA_Task-1,1,1,0.73046875,-1.99059355497754,2.6455105557171,-8.76096969822544
VisualCogA_Task-1,1,1,0.734375,-1.35857252137448,2.57592095538707,-8.76633371844643
VisualCogA_Task-1,1,1,0.73828125,-0.539718091627944,2.70802635600615,-8.69347499925126
VisualCogA_Task-1,1,1,0.7421875,0.457225951012889,2.984309870283,-8.5943367326674
VisualCogA_Task-1,1,1,0.74609375,1.57838459608419,3.36220012319022,-8.53376796716688
VisualCogA_Task-1,1,1,0.75,2.75056902595916,3.81145185106356,-8.58257147165845
VisualCogA_Task-1,1,1,0.75390625,3.90151750741406,4.30235059692607,-8.7858551703902
VisualCogA_Task-1,1,1,0.7578125,4.9482542476633,4.79588457852607,-9.16190129279201
VisualCogA_Task-1,1,1,0.76171875,5.82945460857509,5.25839461455491,-9.70497127458553
VisualCogA_Task-1,1,1,0.765625,6.53723215822927,5.60405695236617,-10.3288223524802
VisualCogA_Task-1,1,1,0.76953125,7.13680363774802,5.71911840605245,-10.8922560929433
VisualCogA_Task-1,1,1,0.7734375,7.72707586170076,5.48717859928339,-11.2621447404653
VisualCogA_Task-1,1,1,0.77734375,8.39044016324737,4.92439715640939,-11.3610143570497
VisualCogA_Task-1,1,1,0.78125,9.13484999879979,4.18513486960353,-11.186785485765
VisualCogA_Task-1,1,1,0.78515625,9.99788060960374,3.44998649242833,-10.7452332364937
VisualCogA_Task-1,1,1,0.7890625,11.0136029161214,2.87477225228726,-10.1485947878643
VisualCogA_Task-1,1,1,0.79296875,12.1434677156153,2.46598598275209,-9.50798536131076
VisualCogA_Task-1,1,1,0.796875,13.2982085569583,2.16899810429033,-8.85378460775813
VisualCogA_Task-1,1,1,0.80078125,14.4429359055898,1.91704416366837,-8.19451045176109
VisualCogA_Task-2,2,-1,-0.19921875,0.507152552215644,1.55228572947719,-1.60802211450609
VisualCogA_Task-2,2,-1,-0.1953125,0.940533154479426,1.36303302384797,-1.31110711330025
VisualCogA_Task-2,2,-1,-0.19140625,1.32971123484031,1.17666837001509,-1.01992268696331
VisualCogA_Task-2,2,-1,-0.1875,1.61499422581655,1.00472058566737,-0.756968010383469
VisualCogA_Task-2,2,-1,-0.18359375,1.74792526963445,0.864163112544836,-0.555076809654743
VisualCogA_Task-2,2,-1,-0.1796875,1.71061922725026,0.769091993525909,-0.440725397650502
VisualCogA_Task-2,2,-1,-0.17578125,1.52616503629895,0.725633258376021,-0.431817309539952
VisualCogA_Task-2,2,-1,-0.171875,1.2433350772114,0.728151759262843,-0.534014705878732
VisualCogA_Task-2,2,-1,-0.16796875,0.919144379695307,0.763781931801059,-0.74065762792805
VisualCogA_Task-2,2,-1,-0.1640625,0.610784584503563,0.818656663731093,-1.02144046815855
VisualCogA_Task-2,2,-1,-0.16015625,0.36573436020325,0.881703324845555,-1.3046504312585
VisualCogA_Task-2,2,-1,-0.15625,0.211805982991845,0.943825313445653,-1.5071517653512
VisualCogA_Task-2,2,-1,-0.15234375,0.162773608371433,1.00726101659586,-1.57882413092812
VisualCogA_Task-2,2,-1,-0.1484375,0.210771543156004,1.07785777916743,-1.51601169221637
VisualCogA_Task-2,2,-1,-0.14453125,0.329464997158389,1.15670216799384,-1.33866343362865
VisualCogA_Task-2,2,-1,-0.140625,0.490876248866944,1.23738916667646,-1.08762999726359
VisualCogA_Task-2,2,-1,-0.13671875,0.671293535850838,1.30563214133269,-0.812187916992389
VisualCogA_Task-2,2,-1,-0.1328125,0.847312015777415,1.33678162383495,-0.542465397218866
VisualCogA_Task-2,2,-1,-0.12890625,0.985923625873533,1.30662627911552,-0.274017644985283
VisualCogA_Task-2,2,-1,-0.125,1.04633414004969,1.198960429097,0.000786642523456282
VisualCogA_Task-2,2,-1,-0.12109375,0.996453751510012,1.01949068444975,0.2654498217624
VisualCogA_Task-2,2,-1,-0.1171875,0.827144626688737,0.784051693962311,0.496880946292609
VisualCogA_Task-2,2,-1,-0.11328125,0.556068056878816,0.512158329544963,0.683915909006753
VisualCogA_Task-2,2,-1,-0.109375,0.219363294062482,0.228821117430302,0.823417488281607
VisualCogA_Task-2,2,-1,-0.10546875,-0.130634000239006,-0.0453864151029584,0.917651278234835
VisualCogA_Task-2,2,-1,-0.1015625,-0.429068412677293,-0.295473949128121,0.971194767242346
VisualCogA_Task-2,2,-1,-0.09765625,-0.617985454904824,-0.507098489630699,0.982744310540766
VisualCogA_Task-2,2,-1,-0.09375,-0.668289785967866,-0.665867143760972,0.946247423417596
VisualCogA_Task-2,2,-1,-0.08984375,-0.597773875550203,-0.762904309043605,0.859352833745474
VisualCogA_Task-2,2,-1,-0.0859375,-0.46742541934411,-0.798069628547353,0.723416658058023
VisualCogA_Task-2,2,-1,-0.08203125,-0.360562897106416,-0.775022649697301,0.544227417618312
VisualCogA_Task-2,2,-1,-0.078125,-0.355292451761104,-0.714061726247706,0.345220774460665
VisualCogA_Task-2,2,-1,-0.07421875,-0.492921261140881,-0.652780733248879,0.152572205497943
VisualCogA_Task-2,2,-1,-0.0703125,-0.756916389252257,-0.630154895162536,-0.0106888656456462
VisualCogA_Task-2,2,-1,-0.06640625,-1.08217022375851,-0.651404132291107,-0.134916725516071
VisualCogA_Task-2,2,-1,-0.0625,-1.38495191197501,-0.699619416082334,-0.215921980401401
VisualCogA_Task-2,2,-1,-0.05859375,-1.58757876430796,-0.754404107400348,-0.245133407018848
VisualCogA_Task-2,2,-1,-0.0546875,-1.6388226529758,-0.802784893853098,-0.207808107047781
VisualCogA_Task-2,2,-1,-0.05078125,-1.52371586090899,-0.844966060456344,-0.0867780934131783
VisualCogA_Task-2,2,-1,-0.046875,-1.26928261558668,-0.885416595539764,0.126876747666675
VisualCogA_Task-2,2,-1,-0.04296875,-0.941234760368012,-0.925566599161964,0.432273769467575
VisualCogA_Task-2,2,-1,-0.0390625,-0.622233147804952,-0.97053787436791,0.80352661748224
VisualCogA_Task-2,2,-1,-0.03515625,-0.391542888037293,-1.02292510536986,1.21061793166786
VisualCogA_Task-2,2,-1,-0.03125,-0.303945836665436,-1.08295406656602,1.62501485746665
VisualCogA_Task-2,2,-1,-0.02734375,-0.379942707877191,-1.14830411666464,2.01071041666534
VisualCogA_Task-2,2,-1,-0.0234375,-0.611217458661721,-1.20631273186732,2.33007623317354
VisualCogA_Task-2,2,-1,-0.01953125,-0.965441536650171,-1.25030991393877,2.53840235320627
VisualCogA_Task-2,2,-1,-0.015625,-1.39555913109222,-1.27718584494979,2.60909796114557
VisualCogA_Task-2,2,-1,-0.01171875,-1.8469024131897,-1.28505737475177,2.54506941883821
VisualCogA_Task-2,2,-1,-0.0078125,-2.27091688734045,-1.26712376764143,2.37223038381879
VisualCogA_Task-2,2,-1,-0.00390625,-2.6360377610758,-1.20835334344751,2.13227741665244
VisualCogA_Task-2,2,-1,0,-2.93472929102044,-1.09543783813622,1.87066834941073
VisualCogA_Task-2,2,-1,0.00390625,-3.18082437863756,-0.92917080864446,1.62725970830489
VisualCogA_Task-2,2,-1,0.0078125,-3.40834319347908,-0.733301742115528,1.42175786026882
VisualCogA_Task-2,2,-1,0.01171875,-3.65787781256216,-0.544806072456723,1.25856132243891
VisualCogA_Task-2,2,-1,0.015625,-3.96030703330928,-0.40786586602478,1.13826323389187
VisualCogA_Task-2,2,-1,0.01953125,-4.32415685495605,-0.362375893522346,1.06026744078997
VisualCogA_Task-2,2,-1,0.0234375,-4.72624888807468,-0.417498758678367,1.02456304853878
VisualCogA_Task-2,2,-1,0.02734375,-5.12484719127545,-0.558529726225315,1.02415650134813
VisualCogA_Task-2,2,-1,0.03125,-5.46803740678734,-0.74717094867905,1.04292579004568
VisualCogA_Task-2,2,-1,0.03515625,-5.70706732343455,-0.929775789791499,1.06349215656761
VisualCogA_Task-2,2,-1,0.0390625,-5.8166686786258,-1.06506176426704,1.06159493992127
VisualCogA_Task-2,2,-1,0.04296875,-5.79991040145886,-1.1329927715049,1.01237368151483
