record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,-0.125,-0.924443971221034,-0.238652041792107,-0.33875234496817
VisualCogA_Task-1,1,-1,Fz,-0.12109375,-0.881904887279985,-0.353119390707476,-0.391471704314669
VisualCogA_Task-1,1,-1,Fz,-0.1171875,-0.780206789831259,-0.595679094794179,-0.390697955232726
VisualCogA_Task-1,1,-1,Fz,-0.11328125,-0.58540685635696,-0.458939839659237,-0.31586274189238
VisualCogA_Task-1,1,-1,Fz,-0.109375,-0.275886085883192,-0.477008730234455,-0.16347947009379
VisualCogA_Task-1,1,-1,Fz,-0.10546875,0.139263909734274,-0.0889801472039472,0.0580153628823142
VisualCogA_Task-1,1,-1,Fz,-0.1015625,0.616360571979272,0.407116966916964,0.314057821410147
VisualCogA_Task-1,1,-1,Fz,-0.09765625,1.08868809970461,0.803085910321987,0.5578343440234
VisualCogA_Task-1,1,-1,Fz,-0.09375,1.48608112573187,0.96090444581111,0.750286298048002
VisualCogA_Task-1,1,-1,Fz,-0.08984375,1.75415851987524,0.997913308176124,0.872792681334761
VisualCogA_Task-1,1,-1,Fz,-0.0859375,1.8656276194609,1.04614983846097,0.924284004048079
VisualCogA_Task-1,1,-1,Fz,-0.08203125,1.82026233486745,0.964288045749489,0.914117495255807
VisualCogA_Task-1,1,-1,Fz,-0.078125,1.64047981653028,0.914587994590751,0.861805870226866
VisualCogA_Task-1,1,-1,Fz,-0.07421875,1.3730060611266,0.690359149142013,0.791042723437987
VisualCogA_Task-1,1,-1,Fz,-0.0703125,1.09246508716094,0.54094157499981,0.729920159729557
VisualCogA_Task-1,1,-1,Fz,-0.06640625,0.887760589045426,0.447860905525192,0.698139986083965
VisualCogA_Task-1,1,-1,Fz,-0.0625,0.824179289897401,0.556627210025686,0.699655794089456
VisualCogA_Task-1,1,-1,Fz,-0.05859375,0.904398091997739,0.710781691818919,0.717564585287708
VisualCogA_Task-1,1,-1,Fz,-0.0546875,1.06081174131329,0.762794307215792,0.72304431254842
VisualCogA_Task-1,1,-1,Fz,-0.05078125,1.18634502461338,0.953884074719979,0.686707687618894
VisualCogA_Task-1,1,-1,Fz,-0.046875,1.18243601657091,0.915295230172458,0.582479921802044
VisualCogA_Task-1,1,-1,Fz,-0.04296875,0.99905697985991,0.603678298257268,0.406550925325875
VisualCogA_Task-1,1,-1,Fz,-0.0390625,0.653289771967401,0.225714876699372,0.182845217449259
VisualCogA_Task-1,1,-1,Fz,-0.03515625,0.222456074547634,-0.174017469618062,-0.0482854014913138
VisualCogA_Task-1,1,-1,Fz,-0.03125,-0.184462893977624,-0.523308097689976,-0.242916659555179
VisualCogA_Task-1,1,-1,Fz,-0.02734375,-0.46530882820086,-0.705642216837962,-0.367601957145568
VisualCogA_Task-1,1,-1,Fz,-0.0234375,-0.559818961118177,-0.649403177727479,-0.41226064784361
VisualCogA_Task-1,1,-1,Fz,-0.01953125,-0.473203426023016,-0.429698904401954,-0.39498210687147
VisualCogA_Task-1,1,-1,Fz,-0.015625,-0.281919122421536,-0.126998460123702,-0.353617586941632
VisualCogA_Task-1,1,-1,Fz,-0.01171875,-0.111652519694425,-0.0160514065179349,-0.328911407227457
VisualCogA_Task-1,1,-1,Fz,-0.0078125,-0.0829866518797346,-0.102284155019407,-0.342722959667477
VisualCogA_Task-1,1,-1,Fz,-0.00390625,-0.244349953984121,-0.282398744712462,-0.39083996947443
VisualCogA_Task-1,1,-1,Fz,0,-0.53482129331173,-0.527269550198231,-0.449013594807049
VisualCogA_Task-1,1,-1,Fz,0.00390625,-0.809852822253254,-0.696808997926819,-0.483958225093903
VisualCogA_Task-1,1,-1,Fz,0.0078125,-0.920757450507405,-0.760240154029649,-0.468909579379493
VisualCogA_Task-1,1,-1,Fz,0.01171875,-0.799784138882146,-0.699540783806773,-0.394840941111063
VisualCogA_Task-1,1,-1,Fz,0.015625,-0.499112616075662,-0.449342286213229,-0.27700314162337
VisualCogA_Task-1,1,-1,Fz,0.01953125,-0.162879814606346,-0.0160186614685286,-0.156038665809146
VisualCogA_Task-1,1,-1,Fz,0.0234375,0.0481382134113944,0.261301706114203,-0.0869515939436144
VisualCogA_Task-1,1,-1,Fz,0.02734375,0.033098814543366,0.26019281275407,-0.113077672606943
VisualCogA_Task-1,1,-1,Fz,0.03125,-0.214799501969442,0.0456108668679147,-0.248731540041151
VisualCogA_Task-1,1,-1,Fz,0.03515625,-0.628123110507787,-0.22549437501325,-0.477121960708171
VisualCogA_Task-1,1,-1,Fz,0.0390625,-1.11105282001921,-0.6311035232263,-0.756929165160849
VisualCogA_Task-1,1,-1,Fz,0.04296875,-1.57187742187696,-1.14613320127223,-1.02586441847745
